Date,Month,Unit,Metric,Value
02-01-2025,JAN,L 9052 UR,HM,5236.0
02-01-2025,JAN,L 9048 UT,HM,44352.0
02-01-2025,JAN,L 9049 UN,HM,1124.0
03-01-2025,JAN,TANGKI SOLAR DP PRIOK,MASUK,5000.0
03-01-2025,JAN,LINDE,HM,16301.0
03-01-2025,JAN,KALMAR 32,HM,21513.0
03-01-2025,JAN,KONECRANES,HM,4029.0
03-01-2025,JAN,SMV,HM,7543.0
03-01-2025,JAN,KALMAR 20,HM,2096.0
03-01-2025,JAN,KALMAR 21,HM,37253.0
03-01-2025,JAN,KALMAR11/KINGKONG 2,HM,16148.0
03-01-2025,JAN,KALMAR 28,HM,27096.0
03-01-2025,JAN,KALMAR 29,HM,29177.0
03-01-2025,JAN,KALMAR 30,HM,15288.0
03-01-2025,JAN,KALMAR 14,HM,14948.0
03-01-2025,JAN,KALMAR 17,HM,2153.0
03-01-2025,JAN,KALMAR 12,HM,3760.0
03-01-2025,JAN,KALMAR 15,HM,24257.0
03-01-2025,JAN,KALMAR 16,HM,3175.0
03-01-2025,JAN,KALMAR 24,HM,8930.3
03-01-2025,JAN,KALMAR 25,HM,28647.0
03-01-2025,JAN,KALMAR 27,HM,26760.0
03-01-2025,JAN,CRANE LB 75/KANGGURU,HM,3790.4
03-01-2025,JAN,CRANE LB 80T/LUCKY DOLPHIN,HM,5045.0
03-01-2025,JAN,GAJAH TUNGGAL,HM,7800.0
03-01-2025,JAN,KALMAR 13,HM,14021.3
03-01-2025,JAN,RAFLESIA,HM,23160.0
03-01-2025,JAN,SCORPION,HM,2973.0
03-01-2025,JAN,TOBATI (EX.FL KALMAR 32T),HM,13733.0
03-01-2025,JAN,WARLOCK,HM,9319.4
03-01-2025,JAN,SOKA,HM,1988.0
03-01-2025,JAN,KALMAR2/BISON,HM,7306.0
03-01-2025,JAN,KALAMR5/KINGKONG 1,HM,25935.0
03-01-2025,JAN,KALMAR 23,HM,22595.0
03-01-2025,JAN,KALMAR 4,HM,18901.0
03-01-2025,JAN,KALMAR 7,HM,545.0
03-01-2025,JAN,KALMAR 18,HM,70648.0
03-01-2025,JAN,KALMAR1/GAJAH,HM,14979.8
03-01-2025,JAN,RG01,HM,51935.0
03-01-2025,JAN,RG02,HM,52190.0
03-01-2025,JAN,RG03,HM,52394.0
03-01-2025,JAN,LANDAK,HM,1840.0
03-01-2025,JAN,MAGNETO,HM,7072.0
03-01-2025,JAN,XAVIER,HM,15190.0
03-01-2025,JAN,TITAN,HM,331.0
03-01-2025,JAN,WIND RIVER (EX.TL BOSS 42T),HM,1045.6
03-01-2025,JAN,TOP LOADER MITS 42T/BADAK,HM,3346.2
03-01-2025,JAN,TYRANOSAURUS,HM,8646.7
03-01-2025,JAN,KONECRANES 2,HM,16032.0
03-01-2025,JAN,KONECRANES 3,HM,12539.0
03-01-2025,JAN,KALMAR 31,HM,22067.0
03-01-2025,JAN,KALMAR 19,HM,14229.5
03-01-2025,JAN,KAMBOJA,HM,79.2
03-01-2025,JAN,ULIN,HM,3401.0
03-01-2025,JAN,KANTIL,HM,10362.0
03-01-2025,JAN,RAJAWALI,HM,1277.4
03-01-2025,JAN,SADEWA,HM,165.0
03-01-2025,JAN,TERATAI,HM,614.7
03-01-2025,JAN,PRENJAK,HM,652.0
03-01-2025,JAN,SAKURA,HM,3258.0
03-01-2025,JAN,GIANT,HM,2249.0
03-01-2025,JAN,PENYU,HM,2767.0
03-01-2025,JAN,TULIB,HM,1374.8
03-01-2025,JAN,ORONG-ORONG,HM,975.9
03-01-2025,JAN,PALEM,HM,3044.0
03-01-2025,JAN,BANTENG 3,HM,744.0
03-01-2025,JAN,BANTENG 4,HM,4581.0
03-01-2025,JAN,FORKLIF MITS/KENANGA,HM,9038.0
03-01-2025,JAN,GLATIK,HM,835.0
03-01-2025,JAN,MANYAR,HM,9651.0
03-01-2025,JAN,MATAHARI,HM,9767.0
03-01-2025,JAN,BANTENG 2,HM,1873.0
03-01-2025,JAN,MELATI,HM,200.1
03-01-2025,JAN,PERKUTUT,HM,6367.0
03-01-2025,JAN,MERPATI,HM,2886.0
03-01-2025,JAN,ELANG,HM,32550.0
03-01-2025,JAN,WINDU,HM,1165.0
03-01-2025,JAN,CENDET,HM,3178.0
03-01-2025,JAN,GARUDA,HM,16060.0
03-01-2025,JAN,JATAYU,HM,613.5
03-01-2025,JAN,KASUARI,HM,6052.0
03-01-2025,JAN,MERAK,HM,11964.0
03-01-2025,JAN,SEMPATI,HM,17307.0
03-01-2025,JAN,HATORI,HM,2887.0
03-01-2025,JAN,RANGER,HM,742.0
03-01-2025,JAN,BERNARD BEAR,HM,3200.0
03-01-2025,JAN,KUTILANG,HM,6248.5
03-01-2025,JAN,ATOZ,HM,3851.0
03-01-2025,JAN,KUDA PUTIH,HM,730.0
03-01-2025,JAN,PADI,HM,807.0
03-01-2025,JAN,RANDU,HM,16508.0
03-01-2025,JAN,SERUNI,HM,10852.0
03-01-2025,JAN,WERKUDORO,HM,3892.0
03-01-2025,JAN,JATI,HM,1806.3
03-01-2025,JAN,CEMARA,HM,24961.0
03-01-2025,JAN,GATUT KACA,HM,2868.0
03-01-2025,JAN,AKASIA,HM,616.0
03-01-2025,JAN,PINUS,HM,62.0
03-01-2025,JAN,KALONG,HM,337.7
03-01-2025,JAN,L 8609 UT ( EX L 7954 MU ),HM,9245.6
03-01-2025,JAN,L 8660 UN (EX. L7918MU),HM,12113.0
03-01-2025,JAN,L 8625 UT,HM,10546.0
03-01-2025,JAN,L 8604 UK (EX.L 9620 US),HM,5379.2
03-01-2025,JAN,B 9273 NK,HM,4880.0
03-01-2025,JAN,L 9968 CQ (EX.L 8084 NQ),HM,287.39
03-01-2025,JAN,L 8625 US,HM,111.0
03-01-2025,JAN,L 9622 US,HM,635.0
03-01-2025,JAN,L 8622 UK (EX.L 9626 US),HM,6735.1
03-01-2025,JAN,L 8073 UL (EX.L 8341 UR),HM,3493.4
03-01-2025,JAN,L 8595 UK (EX.L 9624 US),HM,8213.0
03-01-2025,JAN,L 8712 UK (EX.L 9628 US),HM,6615.3
03-01-2025,JAN,L 8408 UO,HM,4270.0
03-01-2025,JAN,L 8703 UK (EX.L 9173 UQ),HM,20513.0
03-01-2025,JAN,L 8487 UK (EX.L 9631 US),HM,2266.0
03-01-2025,JAN,L 8085 SK ( EX L 7287 TF ),HM,4139.0
03-01-2025,JAN,L 8631 UK (EX.L 9623 US),HM,8341.0
03-01-2025,JAN,L 9103 NN EX. L 8781 LY,HM,3726.9
03-01-2025,JAN,ALPINE,HM,9447.0
03-01-2025,JAN,KOLIBRI,HM,5861.0
03-01-2025,JAN,JALAK,HM,5443.0
03-01-2025,JAN,WALET,HM,452.0
03-01-2025,JAN,KAKATUA,HM,4312.0
03-01-2025,JAN,KENARI,HM,3536.0
03-01-2025,JAN,KALMAR 22,HM,35801.0
03-01-2025,JAN,SANY KUPP,HM,13196.0
03-01-2025,JAN,ROBIN,HM,1979.0
03-01-2025,JAN,KALMAR 26,HM,32671.0
03-01-2025,JAN,CAMAR,HM,2405.0
03-01-2025,JAN,FLAMINGO,HM,258.0
03-01-2025,JAN,MURAI,HM,1039.0
03-01-2025,JAN,L 8577 UK (EX.L 9561 UQ),HM,11575.0
03-01-2025,JAN,L 8640 UK (EX.L 9562 UQ),HM,21978.0
03-01-2025,JAN,L 8649 UK (EX.L 9580 UQ),HM,20535.0
03-01-2025,JAN,L 9844 UK (EX.L 9569 UQ),HM,28145.0
03-01-2025,JAN,L 8985 UQ,HM,211.0
03-01-2025,JAN,L 9098 UA (EX.L 9690 UO),HM,10268.0
03-01-2025,JAN,L 9049 US,HM,3269.0
03-01-2025,JAN,L 9049 UQ,HM,1352.7
03-01-2025,JAN,L 8047 UQ,HM,24637.0
03-01-2025,JAN,L 8796 UO (EX.L 9025 US),HM,342.0
03-01-2025,JAN,L 9054 UT (EX.L 8048 UO),HM,20102.0
03-01-2025,JAN,L 9055 UN,HM,18700.0
03-01-2025,JAN,L 9061 UR,HM,7364.0
03-01-2025,JAN,L 9061 US,HM,551.0
03-01-2025,JAN,L 9062 UN,HM,14068.0
03-01-2025,JAN,L 9064 UR,HM,24241.0
03-01-2025,JAN,L 9064 US,HM,17741.0
03-01-2025,JAN,L 9064 UT,HM,30654.0
03-01-2025,JAN,L 9066 UT,HM,20022.0
03-01-2025,JAN,L 9067 UN,HM,18429.0
03-01-2025,JAN,L 8910 UK (EX.L 9067 UQ),HM,2772.0
03-01-2025,JAN,L 8316 UK (EX.L 9070 UR),HM,12055.0
03-01-2025,JAN,L 8478 UK (EX.L 9070 UQ),HM,22628.0
03-01-2025,JAN,L 8469 UK (EX.L 9069 US),HM,11343.0
03-01-2025,JAN,L 8253 UK (EX.L 9070 UN),HM,28108.0
03-01-2025,JAN,L 8217 UK (EX.L 9069 UT),HM,10217.0
03-01-2025,JAN,L 9115 UQ,HM,14948.0
03-01-2025,JAN,L9116UQ,HM,2369.0
03-01-2025,JAN,L 8251 UO,HM,13469.0
03-01-2025,JAN,L 9118 UQ,HM,28228.0
03-01-2025,JAN,L9120UQ,HM,15847.0
03-01-2025,JAN,L 8280 UK (EX.L 9435 US),HM,17430.0
03-01-2025,JAN,L 8208 UK (EX.L 9436 US),HM,16494.0
03-01-2025,JAN,L 8334 UK (EX.L 9437 US),HM,16346.0
03-01-2025,JAN,L 9848 UK (EX.L 9439 US),HM,27372.0
03-01-2025,JAN,L 8271 UK (EX.L 9440 US),HM,19768.0
03-01-2025,JAN,L 8496 UK (EX.L 9634 US),HM,27825.0
03-01-2025,JAN,L 8514 UK (EX.L 9635 US),HM,18501.0
03-01-2025,JAN,L 8523 UK (EX.L 9636 US),HM,15143.0
03-01-2025,JAN,L 8460 UK (EX.L 9637 US),HM,17463.0
03-01-2025,JAN,L 8060 UR (EX.L 9200 UN),HM,30471.0
03-01-2025,JAN,L 9668 UR (EX.L 9300 UN),HM,28275.0
03-01-2025,JAN,L 8857 UO (EX.L 9300 UR),HM,470.0
03-01-2025,JAN,L 9201 UN (EX.L 9300 US),HM,21815.0
03-01-2025,JAN,L 8799 UO (EX.L 9300 UQ),HM,24913.0
03-01-2025,JAN,L 8311 UQ,HM,20706.0
03-01-2025,JAN,L 8322 UQ,HM,29399.0
03-01-2025,JAN,L 8898 UQ,HM,21896.0
03-01-2025,JAN,L 8327 UQ,HM,1336.0
03-01-2025,JAN,L 8293 UQ,HM,26052.0
03-01-2025,JAN,L 8810 UQ,HM,24496.0
03-01-2025,JAN,L 8834 UQ,HM,19309.0
03-01-2025,JAN,L 8295 UQ,HM,20627.0
03-01-2025,JAN,L 8310 UQ,HM,22888.0
03-01-2025,JAN,L 8859 UQ,HM,20945.0
03-01-2025,JAN,L 8819 UQ,HM,27681.0
03-01-2025,JAN,L 8999 UUC (EX.L 9703 UQ),HM,25416.0
03-01-2025,JAN,L 9664 UQ,HM,29484.0
03-01-2025,JAN,L 8038 US,HM,21236.0
03-01-2025,JAN,L 8246 US,HM,21651.0
03-01-2025,JAN,L 8247 US,HM,25165.0
03-01-2025,JAN,L 8191 US,HM,37969.0
03-01-2025,JAN,L 8252 US,HM,37343.0
03-01-2025,JAN,L 8257 US,HM,34608.0
03-01-2025,JAN,L 8266 US,HM,31739.0
03-01-2025,JAN,L 8195 US,HM,26652.0
03-01-2025,JAN,L 8814 UQ,HM,7331.0
03-01-2025,JAN,L 8854 UQ / S 68,HM,29457.0
03-01-2025,JAN,L 8312 UQ,HM,28538.0
03-01-2025,JAN,L 8856 UQ,HM,23425.0
03-01-2025,JAN,L 8016 UR,HM,23495.0
03-01-2025,JAN,L 8478 UUC (EX.L 9958 UQ),HM,29017.0
03-01-2025,JAN,L 8007 UR / S73,HM,26915.0
03-01-2025,JAN,L 8039 US / S74,HM,25182.0
03-01-2025,JAN,L 8477 UUC (EX.L 9902 UR),HM,23613.0
03-01-2025,JAN,L 8115 US / S76,HM,25009.0
03-01-2025,JAN,L 8159 US / S77,HM,23333.0
03-01-2025,JAN,L 8058 US / S78,HM,23128.0
03-01-2025,JAN,L 8050 US / S79,HM,25221.0
03-01-2025,JAN,L 8435 US / S80,HM,26137.0
03-01-2025,JAN,L 8986 UQ,HM,20870.0
03-01-2025,JAN,B 9225 BL,HM,7242.0
03-01-2025,JAN,L 8676 UK (EX.L 9581 UQ),HM,19301.0
03-01-2025,JAN,L 8658 UK (EX.L 9582 UQ),HM,20210.0
03-01-2025,JAN,L 8613 UK (EX.L 9566 UQ),HM,19600.0
03-01-2025,JAN,L 9633 US,HM,29778.0
03-01-2025,JAN,L 9041 NN (EX.L 9621 QA),HM,14909.0
03-01-2025,JAN,SIDE LOUDER BOSS,HM,455.0
03-01-2025,JAN,SIDE LOADER BOSS 2,HM,5531.0
03-01-2025,JAN,SIDE LOADER 5T,HM,3067.0
03-01-2025,JAN,SIDE LOUDER KALMAR,HM,46981.0
03-01-2025,JAN,SIDE LOADER 3,HM,22620.0
03-01-2025,JAN,PA 8511 AH,HM,20013.0
03-01-2025,JAN,L 8568 UK (EX.L 9627 US),HM,15693.0
03-01-2025,JAN,L 9580 UA (EX.L 9025 UT),HM,38161.0
03-01-2025,JAN,B 9220 BL,HM,8230.0
03-01-2025,JAN,B 9224 BL,HM,2139.0
03-01-2025,JAN,B 9974 KJ,HM,39388.0
03-01-2025,JAN,B 9976 KJ,HM,41463.0
03-01-2025,JAN,B 9493 JA,HM,42918.0
03-01-2025,JAN,B 9137 MJ (EX.B 9494 JA),HM,5154.0
03-01-2025,JAN,B 9157 ZJ,HM,1746.0
03-01-2025,JAN,B 9628 ZJ,HM,44660.0
03-01-2025,JAN,B 9566 ZB,HM,41140.0
03-01-2025,JAN,L 9583 UQ,HM,12414.0
03-01-2025,JAN,L 9049 UR,HM,45178.0
03-01-2025,JAN,L 9376 UN,HM,43385.0
03-01-2025,JAN,L 8153 UO EX.L 9378 UN,HM,34871.0
03-01-2025,JAN,L 9052 UR,HM,5255.0
03-01-2025,JAN,L 9048 UT,HM,44352.0
03-01-2025,JAN,L 9049 UN,HM,1124.0
04-01-2025,JAN,TANGKI SOLAR DEPO 4,MASUK,7987.0
04-01-2025,JAN,TANGKI SOLAR DP TANGKIANG,MASUK,1000.0
04-01-2025,JAN,LINDE,HM,16311.0
04-01-2025,JAN,KALMAR 32,HM,21527.0
04-01-2025,JAN,KONECRANES,HM,4039.0
04-01-2025,JAN,SMV,HM,7546.0
04-01-2025,JAN,KALMAR 20,HM,2100.0
04-01-2025,JAN,KALMAR 21,HM,37265.0
04-01-2025,JAN,KALMAR11/KINGKONG 2,HM,16161.0
04-01-2025,JAN,KALMAR 28,HM,27098.0
04-01-2025,JAN,KALMAR 29,HM,29187.0
04-01-2025,JAN,KALMAR 30,HM,15301.0
04-01-2025,JAN,KALMAR 14,HM,14956.0
04-01-2025,JAN,KALMAR 17,HM,2155.0
04-01-2025,JAN,KALMAR 12,HM,3771.0
04-01-2025,JAN,KALMAR 15,HM,24262.0
04-01-2025,JAN,KALMAR 16,HM,3182.0
04-01-2025,JAN,KALMAR 24,HM,8931.7
04-01-2025,JAN,KALMAR 25,HM,28655.0
04-01-2025,JAN,KALMAR 27,HM,26773.0
04-01-2025,JAN,CRANE LB 75/KANGGURU,HM,3790.4
04-01-2025,JAN,CRANE LB 80T/LUCKY DOLPHIN,HM,5046.0
04-01-2025,JAN,GAJAH TUNGGAL,HM,7824.0
04-01-2025,JAN,KALMAR 13,HM,14024.1
04-01-2025,JAN,RAFLESIA,HM,23160.0
04-01-2025,JAN,SCORPION,HM,2973.0
04-01-2025,JAN,TOBATI (EX.FL KALMAR 32T),HM,13733.0
04-01-2025,JAN,WARLOCK,HM,9319.4
04-01-2025,JAN,SOKA,HM,1988.0
04-01-2025,JAN,KALMAR2/BISON,HM,7309.0
04-01-2025,JAN,KALAMR5/KINGKONG 1,HM,25942.5
04-01-2025,JAN,KALMAR 23,HM,22595.0
04-01-2025,JAN,KALMAR 4,HM,18901.0
04-01-2025,JAN,KALMAR 7,HM,552.0
04-01-2025,JAN,KALMAR 18,HM,70648.0
04-01-2025,JAN,KALMAR1/GAJAH,HM,14984.5
04-01-2025,JAN,RG01,HM,51959.0
04-01-2025,JAN,RG02,HM,52214.0
04-01-2025,JAN,RG03,HM,52418.0
04-01-2025,JAN,LANDAK,HM,1840.0
04-01-2025,JAN,MAGNETO,HM,7080.0
04-01-2025,JAN,XAVIER,HM,15191.0
04-01-2025,JAN,TITAN,HM,334.0
04-01-2025,JAN,WIND RIVER (EX.TL BOSS 42T),HM,1045.9
04-01-2025,JAN,TOP LOADER MITS 42T/BADAK,HM,3347.5
04-01-2025,JAN,TYRANOSAURUS,HM,8646.8
04-01-2025,JAN,KONECRANES 2,HM,16036.0
04-01-2025,JAN,KONECRANES 3,HM,12553.0
04-01-2025,JAN,KALMAR 31,HM,22079.0
04-01-2025,JAN,KALMAR 19,HM,14235.2
04-01-2025,JAN,KAMBOJA,HM,80.1
04-01-2025,JAN,ULIN,HM,3402.0
04-01-2025,JAN,KANTIL,HM,10362.0
04-01-2025,JAN,RAJAWALI,HM,1277.4
04-01-2025,JAN,SADEWA,HM,166.0
04-01-2025,JAN,TERATAI,HM,615.5
04-01-2025,JAN,PRENJAK,HM,653.0
04-01-2025,JAN,SAKURA,HM,3261.0
04-01-2025,JAN,GIANT,HM,2250.0
04-01-2025,JAN,PENYU,HM,2770.0
04-01-2025,JAN,TULIB,HM,1377.2
04-01-2025,JAN,ORONG-ORONG,HM,975.9
04-01-2025,JAN,PALEM,HM,3044.0
04-01-2025,JAN,BANTENG 3,HM,746.0
04-01-2025,JAN,BANTENG 4,HM,4588.0
04-01-2025,JAN,FORKLIF MITS/KENANGA,HM,9038.0
04-01-2025,JAN,GLATIK,HM,838.0
04-01-2025,JAN,MANYAR,HM,9651.0
04-01-2025,JAN,MATAHARI,HM,9768.0
04-01-2025,JAN,BANTENG 2,HM,1876.0
04-01-2025,JAN,MELATI,HM,210.8
04-01-2025,JAN,PERKUTUT,HM,6367.0
04-01-2025,JAN,MERPATI,HM,2886.0
04-01-2025,JAN,ELANG,HM,32556.0
04-01-2025,JAN,WINDU,HM,1165.0
04-01-2025,JAN,CENDET,HM,3178.0
04-01-2025,JAN,GARUDA,HM,16074.0
04-01-2025,JAN,JATAYU,HM,616.2
04-01-2025,JAN,KASUARI,HM,6054.0
04-01-2025,JAN,MERAK,HM,11964.0
04-01-2025,JAN,SEMPATI,HM,17315.0
04-01-2025,JAN,HATORI,HM,2890.0
04-01-2025,JAN,RANGER,HM,742.0
04-01-2025,JAN,BERNARD BEAR,HM,3200.0
04-01-2025,JAN,KUTILANG,HM,6251.1
04-01-2025,JAN,ATOZ,HM,3851.0
04-01-2025,JAN,KUDA PUTIH,HM,733.0
04-01-2025,JAN,PADI,HM,809.0
04-01-2025,JAN,RANDU,HM,16510.0
04-01-2025,JAN,SERUNI,HM,10852.0
04-01-2025,JAN,WERKUDORO,HM,3897.0
04-01-2025,JAN,JATI,HM,1806.3
04-01-2025,JAN,CEMARA,HM,24961.0
04-01-2025,JAN,GATUT KACA,HM,2870.0
04-01-2025,JAN,AKASIA,HM,623.0
04-01-2025,JAN,PINUS,HM,71.0
04-01-2025,JAN,KALONG,HM,338.6
04-01-2025,JAN,L 8609 UT ( EX L 7954 MU ),HM,9249.3
04-01-2025,JAN,L 8660 UN (EX. L7918MU),HM,12113.0
04-01-2025,JAN,L 8625 UT,HM,10560.0
04-01-2025,JAN,L 8604 UK (EX.L 9620 US),HM,5379.2
04-01-2025,JAN,B 9273 NK,HM,4889.0
04-01-2025,JAN,L 9968 CQ (EX.L 8084 NQ),HM,292.13
04-01-2025,JAN,L 8625 US,HM,111.0
04-01-2025,JAN,L 9622 US,HM,640.0
04-01-2025,JAN,L 8622 UK (EX.L 9626 US),HM,6735.1
04-01-2025,JAN,L 8073 UL (EX.L 8341 UR),HM,3493.4
04-01-2025,JAN,L 8595 UK (EX.L 9624 US),HM,8213.0
04-01-2025,JAN,L 8712 UK (EX.L 9628 US),HM,6615.3
04-01-2025,JAN,L 8408 UO,HM,4271.0
04-01-2025,JAN,L 8703 UK (EX.L 9173 UQ),HM,20513.0
04-01-2025,JAN,L 8487 UK (EX.L 9631 US),HM,2266.0
04-01-2025,JAN,L 8085 SK ( EX L 7287 TF ),HM,4139.0
04-01-2025,JAN,L 8631 UK (EX.L 9623 US),HM,8342.0
04-01-2025,JAN,L 9103 NN EX. L 8781 LY,HM,3726.9
04-01-2025,JAN,ALPINE,HM,9451.0
04-01-2025,JAN,KOLIBRI,HM,5862.0
04-01-2025,JAN,JALAK,HM,5444.0
04-01-2025,JAN,WALET,HM,454.0
04-01-2025,JAN,KAKATUA,HM,4312.0
04-01-2025,JAN,KENARI,HM,3537.0
04-01-2025,JAN,KALMAR 22,HM,35810.0
04-01-2025,JAN,SANY KUPP,HM,13210.0
04-01-2025,JAN,ROBIN,HM,1979.0
04-01-2025,JAN,KALMAR 26,HM,32676.0
04-01-2025,JAN,CAMAR,HM,2407.0
04-01-2025,JAN,FLAMINGO,HM,259.0
04-01-2025,JAN,MURAI,HM,1044.0
04-01-2025,JAN,L 8577 UK (EX.L 9561 UQ),HM,11584.0
04-01-2025,JAN,L 8640 UK (EX.L 9562 UQ),HM,21993.0
04-01-2025,JAN,L 8649 UK (EX.L 9580 UQ),HM,20552.0
04-01-2025,JAN,L 9844 UK (EX.L 9569 UQ),HM,28160.0
04-01-2025,JAN,L 8985 UQ,HM,211.0
04-01-2025,JAN,L 9098 UA (EX.L 9690 UO),HM,10275.0
04-01-2025,JAN,L 9049 US,HM,3279.0
04-01-2025,JAN,L 9049 UQ,HM,1356.3
04-01-2025,JAN,L 8047 UQ,HM,24652.0
04-01-2025,JAN,L 8796 UO (EX.L 9025 US),HM,342.0
04-01-2025,JAN,L 9054 UT (EX.L 8048 UO),HM,20117.0
04-01-2025,JAN,L 9055 UN,HM,18715.0
04-01-2025,JAN,L 9061 UR,HM,7377.0
04-01-2025,JAN,L 9061 US,HM,566.0
04-01-2025,JAN,L 9062 UN,HM,14092.0
04-01-2025,JAN,L 9064 UR,HM,24254.0
04-01-2025,JAN,L 9064 US,HM,17756.0
04-01-2025,JAN,L 9064 UT,HM,30669.0
04-01-2025,JAN,L 9066 UT,HM,20037.0
04-01-2025,JAN,L 9067 UN,HM,18453.0
04-01-2025,JAN,L 8910 UK (EX.L 9067 UQ),HM,2781.0
04-01-2025,JAN,L 8316 UK (EX.L 9070 UR),HM,12070.0
04-01-2025,JAN,L 8478 UK (EX.L 9070 UQ),HM,22643.0
04-01-2025,JAN,L 8469 UK (EX.L 9069 US),HM,11343.0
04-01-2025,JAN,L 8253 UK (EX.L 9070 UN),HM,28123.0
04-01-2025,JAN,L 8217 UK (EX.L 9069 UT),HM,10241.0
04-01-2025,JAN,L 9115 UQ,HM,14963.0
04-01-2025,JAN,L9116UQ,HM,2380.0
04-01-2025,JAN,L 8251 UO,HM,13469.0
04-01-2025,JAN,L 9118 UQ,HM,28228.0
04-01-2025,JAN,L9120UQ,HM,15862.0
04-01-2025,JAN,L 8280 UK (EX.L 9435 US),HM,17445.0
04-01-2025,JAN,L 8208 UK (EX.L 9436 US),HM,16518.0
04-01-2025,JAN,L 8334 UK (EX.L 9437 US),HM,16361.0
04-01-2025,JAN,L 9848 UK (EX.L 9439 US),HM,27387.0
04-01-2025,JAN,L 8271 UK (EX.L 9440 US),HM,19783.0
04-01-2025,JAN,L 8496 UK (EX.L 9634 US),HM,27840.0
04-01-2025,JAN,L 8514 UK (EX.L 9635 US),HM,18516.0
04-01-2025,JAN,L 8523 UK (EX.L 9636 US),HM,15157.0
04-01-2025,JAN,L 8460 UK (EX.L 9637 US),HM,17487.0
04-01-2025,JAN,L 8060 UR (EX.L 9200 UN),HM,30486.0
04-01-2025,JAN,L 9668 UR (EX.L 9300 UN),HM,28290.0
04-01-2025,JAN,L 8857 UO (EX.L 9300 UR),HM,494.0
04-01-2025,JAN,L 9201 UN (EX.L 9300 US),HM,21830.0
04-01-2025,JAN,L 8799 UO (EX.L 9300 UQ),HM,24930.0
04-01-2025,JAN,L 8311 UQ,HM,20718.0
04-01-2025,JAN,L 8322 UQ,HM,29409.0
04-01-2025,JAN,L 8898 UQ,HM,21896.0
04-01-2025,JAN,L 8327 UQ,HM,1346.0
04-01-2025,JAN,L 8293 UQ,HM,26055.0
04-01-2025,JAN,L 8810 UQ,HM,24506.0
04-01-2025,JAN,L 8834 UQ,HM,19319.0
04-01-2025,JAN,L 8295 UQ,HM,20637.0
04-01-2025,JAN,L 8310 UQ,HM,22898.0
04-01-2025,JAN,L 8859 UQ,HM,20955.0
04-01-2025,JAN,L 8819 UQ,HM,27691.0
04-01-2025,JAN,L 8999 UUC (EX.L 9703 UQ),HM,25426.0
04-01-2025,JAN,L 9664 UQ,HM,29494.0
04-01-2025,JAN,L 8038 US,HM,21246.0
04-01-2025,JAN,L 8246 US,HM,21661.0
04-01-2025,JAN,L 8247 US,HM,25178.0
04-01-2025,JAN,L 8191 US,HM,37979.0
04-01-2025,JAN,L 8252 US,HM,37358.0
04-01-2025,JAN,L 8257 US,HM,34608.0
04-01-2025,JAN,L 8266 US,HM,31739.0
04-01-2025,JAN,L 8195 US,HM,26652.0
04-01-2025,JAN,L 8814 UQ,HM,7339.0
04-01-2025,JAN,L 8854 UQ / S 68,HM,29470.0
04-01-2025,JAN,L 8312 UQ,HM,28551.0
04-01-2025,JAN,L 8856 UQ,HM,23440.0
04-01-2025,JAN,L 8016 UR,HM,23495.0
04-01-2025,JAN,L 8478 UUC (EX.L 9958 UQ),HM,29032.0
04-01-2025,JAN,L 8007 UR / S73,HM,26921.0
04-01-2025,JAN,L 8039 US / S74,HM,25192.0
04-01-2025,JAN,L 8477 UUC (EX.L 9902 UR),HM,23622.0
04-01-2025,JAN,L 8115 US / S76,HM,25021.0
04-01-2025,JAN,L 8159 US / S77,HM,23333.0
04-01-2025,JAN,L 8058 US / S78,HM,23140.0
04-01-2025,JAN,L 8050 US / S79,HM,25235.0
04-01-2025,JAN,L 8435 US / S80,HM,26146.0
04-01-2025,JAN,L 8986 UQ,HM,20885.0
04-01-2025,JAN,B 9225 BL,HM,7255.0
04-01-2025,JAN,L 8676 UK (EX.L 9581 UQ),HM,19307.0
04-01-2025,JAN,L 8658 UK (EX.L 9582 UQ),HM,20217.0
04-01-2025,JAN,L 8613 UK (EX.L 9566 UQ),HM,19610.0
04-01-2025,JAN,L 9633 US,HM,29790.0
04-01-2025,JAN,L 9041 NN (EX.L 9621 QA),HM,14924.0
04-01-2025,JAN,SIDE LOUDER BOSS,HM,455.0
04-01-2025,JAN,SIDE LOADER BOSS 2,HM,5531.0
04-01-2025,JAN,SIDE LOADER 5T,HM,3067.0
04-01-2025,JAN,SIDE LOUDER KALMAR,HM,46995.0
04-01-2025,JAN,SIDE LOADER 3,HM,22632.0
04-01-2025,JAN,PA 8511 AH,HM,20023.0
04-01-2025,JAN,L 8568 UK (EX.L 9627 US),HM,15703.0
04-01-2025,JAN,L 9580 UA (EX.L 9025 UT),HM,38167.0
04-01-2025,JAN,B 9220 BL,HM,8242.0
04-01-2025,JAN,B 9224 BL,HM,2150.0
04-01-2025,JAN,B 9974 KJ,HM,39392.0
04-01-2025,JAN,B 9976 KJ,HM,41474.0
04-01-2025,JAN,B 9493 JA,HM,42921.0
04-01-2025,JAN,B 9137 MJ (EX.B 9494 JA),HM,5160.0
04-01-2025,JAN,B 9157 ZJ,HM,1753.0
04-01-2025,JAN,B 9628 ZJ,HM,44675.0
04-01-2025,JAN,B 9566 ZB,HM,41151.0
04-01-2025,JAN,L 9583 UQ,HM,12430.0
04-01-2025,JAN,L 9049 UR,HM,45198.0
